id,url,plant_id,latin_name,phytophthora root rot,plant habit,anther color,blossom end shape,calyx margin,corolla color,cotyledon color,filament color,flowers per axil,fruit corkiness,fruit position,fruit shape,immature fruit color,leaf texture,mature fruit color,node anthocyanin,peduncle insertion,peduncle length,seed color,stem color,stem number,stem pubescence,stigma exsertion,anthocyanin immature fruit,calyx shape,fasciculated,fruit length,fruit pods per node,fruit weight,fruit width,leaf pubescence,locule number,pedicel position at anthesis,days to maturity,accession uniformity,fruit persistance,fruit set,determinate habit,calyx constriction,fruit neck constriction,stem anthocyanin,pungency,plant height,plant width,wall thickness,degree of pungency,meloidogyne hapla egg,meloidogyne hapla gall,male sterility,verticillium wilt isolate (vdca59),verticillium wilt isolate (vdcf45),capsaicin content,dihydrocpasaicin content,total capsaicinoid content,corolla spots,flower angle,percent dry weight,beet curly top virus,alfalfa mosaic virus,dwarfism,bacterial leaf spot,cucumber mosiac virus,phytophthora,verticillium wilt
1047282,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047282,Grif 9219,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,5.0,1.0,,7.0,1.0,1.0,1.0,1.0,0.0,,,2.0,1.0,2.0,1.0,3.0,9.0,1.0,1.0,9.0,0.0,,,1.0,,5.0,1.0,2.0,1.0,0.0,,7.0,,9.0,0.0,5.0,,,,1.0,1.0,,,0.1,,,,,,,,,,2.0,,,,,,,,,
1047287,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047287,Grif 9220,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,9.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,5.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,3.0,5.0,,,,4.0,1.0,3.4,2.0,1.0,3.0,9.0,,9.0,,7.0,,,,,1.0,,,0.1,,,,,,,,,,2.0,,,,,,,,,
1047294,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047294,PI 653669,Capsicum baccatum L.,,5.0,1.0,,9.0,1.0,1.0,1.0,1.0,0.0,5.0,2.0,2.0,1.0,2.0,1.0,3.0,9.0,1.0,1.0,7.0,1.0,1.0,,1.0,,5.0,1.0,3.3,1.5,0.0,,7.0,,9.0,0.0,3.0,,,,1.0,1.0,,,0.1,,,,,,,,,,2.0,,,,,,,,,
1047299,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047299,Grif 9222,Capsicum baccatum L.,,5.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,3.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,7.0,1.0,3.0,,2.0,,3.5,1.0,4.3,2.0,0.0,3.0,9.0,,9.0,1.0,5.0,,,,1.0,1.0,,,0.1,,,,,,,,,,2.0,,,,,,,,,
1047307,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047307,Grif 9223,Capsicum frutescens L.,,9.0,3.0,5.0,5.0,2.0,1.0,2.0,1.0,0.0,9.0,6.0,2.0,3.0,2.0,,5.0,3.0,1.0,1.0,1.0,0.0,7.0,,,,2.5,,,3.0,1.0,3.0,9.0,,9.0,,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047312,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047312,PI 661084,Capsicum frutescens L.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,4.45,,2.5,1.22,,,,,,,,,,,,,,,,,,,,,,677.14,479.54,1156.68,,,,,,,,,,
1047318,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047318,Grif 9225,Capsicum chinense Jacq.,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92,,5.8,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047323,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047323,Grif 9226,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43,,3.6,1.89,,,,,,,,,,,,,,,,,,,,,,29.25,17.71,46.97,,,,,,,,,,
1047333,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047333,PI 661088,Capsicum spp.,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,,4.7,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047338,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047338,Grif 9228,Capsicum frutescens L.,,9.0,3.0,3.0,5.0,2.0,1.0,2.0,,0.0,9.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,9.0,,,,,,,,,,9.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047347,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047347,Grif 9229,Capsicum frutescens L.,,9.0,3.0,3.0,5.0,2.0,1.0,2.0,,0.0,9.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,9.0,,,,,,,,,,9.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047350,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047350,Grif 9230,Capsicum frutescens L.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.73,,1.0,1.13,,,,,,,,,,,,,,,,,,,,,,32.35,19.92,52.26,,,,,,,,,,
1047358,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047358,PI 661085,Capsicum frutescens L.,,7.0,3.0,1.0,5.0,1.0,1.0,1.0,,0.0,7.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,9.0,9.0,9.0,,,,1.29,,0.9,1.03,,,7.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047362,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047362,Grif 9232,Capsicum frutescens L.,,9.0,4.0,9.0,5.0,2.0,1.0,2.0,,0.0,7.0,4.0,3.0,2.0,2.0,1.0,3.0,5.0,1.0,,7.0,5.0,1.0,,,,,,,,,,5.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047372,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047372,Grif 9233,Capsicum frutescens L.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047375,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047375,Grif 9234,Capsicum frutescens L.,,,,,3.0,,,,,0.0,3.0,5.0,2.0,5.0,2.0,,1.0,7.0,1.0,1.0,,3.0,,,1.0,,4.0,,4.1,2.0,0.0,2.0,,,9.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047386,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047386,Grif 9235,Capsicum frutescens L.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047389,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047389,Grif 9236,Capsicum frutescens L.,,1.0,3.0,9.0,3.0,2.0,1.0,2.0,1.0,0.0,7.0,6.0,2.0,3.0,5.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,7.0,,,,3.0,,,2.0,1.0,3.0,9.0,,9.0,,7.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047398,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047398,Grif 9237,Capsicum chinense Jacq.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,4.38,,1.8,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047403,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047403,Grif 9238,Capsicum chinense Jacq.,,5.0,4.0,1.0,5.0,1.0,1.0,2.0,,0.0,,4.0,6.0,2.0,,1.0,1.0,5.0,1.0,2.0,7.0,3.0,1.0,1.0,,,4.16,,2.4,1.42,,,,,,0.0,,,,,,1.0,,,,,,,,,,815.63,161.39,977.02,,,,,,,,,,
1047410,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047410,Grif 9239,Capsicum chinense Jacq.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047414,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047414,PI 639654,Capsicum frutescens L.,,9.0,3.0,6.0,,2.0,1.0,2.0,2.0,0.0,1.0,,2.0,2.0,2.0,1.0,3.0,3.25,1.0,1.0,2.0,0.0,,,,,2.56,1.0,1.1,1.08,0.0,3.0,7.0,8.0,,0.0,1.0,,,,,1.0,,,0.2,,,,,,,1147.66,710.67,1858.32,,4.0,,,,,,,,
1047421,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047421,Grif 9241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047424,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047424,Grif 9242,Capsicum frutescens L.,,9.0,4.0,1.0,5.0,2.0,1.0,2.0,,0.0,7.0,,,2.0,2.0,1.0,,5.0,1.0,,7.0,1.0,9.0,,,,,,,,,,7.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047434,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047434,Grif 9244,Capsicum annuum L.,8.0,5.0,4.0,,5.0,1.0,1.0,1.0,1.0,0.0,1.0,,2.0,1.0,2.0,1.0,,,1.0,,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047444,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047444,Grif 9245,Capsicum frutescens L.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,3.99,,1.7,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047445,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047445,PI 661083,Capsicum chinense Jacq.,,7.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,5.0,1.0,5.0,3.0,1.0,1.0,1.0,3.0,5.0,,,,5.62,,14.4,2.83,3.0,3.0,9.0,,9.0,,3.0,,1.0,1.0,,1.0,,,,,,,,,,683.62,131.72,815.33,,,,,,,,,,
1047455,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047455,Grif 9247,Capsicum frutescens L.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047456,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047456,Grif 9248,Capsicum chinense Jacq.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047467,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047467,Grif 9249,Capsicum spp.,,9.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,3.0,3.0,,3.0,3.0,1.0,1.0,1.0,5.0,9.0,,,,6.0,,,4.0,7.0,3.0,1.0,,9.0,,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047468,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047468,Grif 9250,Capsicum frutescens L.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.12,,1.1,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047478,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047478,Grif 9251,Capsicum chinense Jacq.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,3.66,,,1.2,,,,,,,,,,,,,,,,,,,,,,801.56,323.69,1125.25,,,,,,,,,,
1047479,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047479,Grif 9252,Capsicum frutescens L.,,,3.0,3.0,3.0,2.0,,1.0,,0.0,9.0,4.0,2.0,3.0,,,3.0,5.0,1.0,1.0,,3.0,3.0,,1.0,,3.0,,1.3,1.0,0.0,2.0,,,9.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047488,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047488,Grif 9253,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047489,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047489,Grif 9254,Capsicum frutescens L.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047499,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047499,Grif 9255,Capsicum frutescens L.,,,3.0,3.0,3.0,2.0,,1.0,,0.0,9.0,4.0,2.0,1.0,,,1.0,5.0,1.0,1.0,,0.0,3.0,,1.0,,2.0,,0.7,1.0,0.0,2.0,,,9.0,0.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047500,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047500,Grif 9256,Capsicum frutescens L.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,3.97,,1.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047511,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047511,Grif 9257,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047512,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047512,Grif 9258,Capsicum chinense Jacq.,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42,,0.9,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047522,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047522,Grif 9259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047523,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047523,PI 661086,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42,,1.8,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047534,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047534,Grif 9261,Capsicum chinense Jacq.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,5.0,,2.9,1.6,,,,,,,,,,,,,,,,,,,,,,283.91,126.47,410.38,,,,,,,,,,
1047535,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047535,Grif 9262,Capsicum frutescens L.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.89,,1.2,1.13,,,,,,,,,,,,,,,,,,,,,,1166.1,759.94,1926.04,,,,,,,,,,
1047545,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047545,Grif 9263,Capsicum chinense Jacq.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047546,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047546,Grif 9264,Capsicum frutescens L.,,9.0,4.0,1.0,5.0,2.0,1.0,2.0,,0.0,9.0,1.0,2.0,1.0,2.0,,1.0,5.0,1.0,1.0,7.0,3.0,9.0,,,,,,,,,,9.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047556,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047556,Grif 9265,Capsicum frutescens L.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047557,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047557,Grif 9266,Capsicum frutescens L.,,7.0,3.0,3.0,5.0,2.0,1.0,2.0,,0.0,9.0,4.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,9.0,,,,,,,,,,9.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047568,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047568,Grif 9267,Capsicum annuum L.,6.0,7.0,3.0,,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,9.0,5.0,7.0,,1.0,,5.0,,2.4,1.0,0.0,2.0,1.0,,9.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047569,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047569,PI 639655,Capsicum chinense Jacq.,,7.0,3.0,2.0,7.0,2.0,1.0,2.0,,0.0,1.0,1.0,1.0,5.0,3.0,,5.0,4.0,1.0,1.0,2.0,7.0,,,2.0,,8.81,1.0,10.7,2.0,7.0,4.0,7.0,8.0,9.0,1.0,9.0,1.0,,,,1.0,,,0.2,,,,,,,170.09,69.51,239.6,,,16.176,,,,,,,
1047579,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047579,Grif 9269,Capsicum chinense Jacq.,,9.0,4.0,,7.0,2.0,1.0,2.0,,0.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,,1.0,,7.0,5.0,5.0,,,,11.37,,16.3,2.28,,5.0,,,,0.0,,,1.0,,,1.0,,,,,,,,,,118.68,42.71,161.39,,,16.413,,,,,,,
1047580,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047580,PI 639656,Capsicum annuum L.,9.0,6.0,3.0,1.0,7.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,7.0,3.0,,5.0,3.5,1.0,1.0,2.0,3.0,1.0,,2.0,,16.0,,13.6,2.0,3.0,4.0,7.0,8.0,9.0,1.0,5.0,1.0,1.0,,,1.0,,,0.2,,,,,,,,,,,,,,,,,,,
1047591,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047591,Grif 9271,Capsicum chinense Jacq.,,7.0,4.0,,,1.0,1.0,2.0,,0.0,,4.0,2.0,1.0,5.0,1.0,5.0,5.0,1.0,,9.0,9.0,1.0,,,,4.45,,7.2,2.33,,,5.0,,,0.0,,,1.0,,,1.0,,,,,,,,,,190.63,96.79,287.41,,,,,,,,,,
1047592,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047592,Grif 9272,Capsicum chinense Jacq.,,7.0,3.0,,,2.0,1.0,2.0,,0.0,1.0,,2.0,1.0,,1.0,3.0,5.0,1.0,,7.0,,,,,,5.61,,10.0,2.9,,,,,,0.0,,,,,,1.0,,,,,,,,,,105.83,16.13,121.95,,,16.041,,,,,,,
1047602,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047602,Grif 9273,Capsicum chinense Jacq.,,5.0,4.0,,,2.0,1.0,2.0,,0.0,,,2.0,2.0,,1.0,3.0,1.0,1.0,,9.0,,,,,,3.22,,2.1,1.69,,,,,,0.0,,,1.0,,,1.0,,,,,,,,,,2209.99,506.16,2716.15,,,,,,,,,,
1047603,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047603,Grif 9274,Capsicum chinense Jacq.,,9.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,5.0,,,3.0,3.0,1.0,1.0,1.0,7.0,7.0,1.0,,,6.3,,7.0,2.24,7.0,4.0,5.0,,9.0,,3.0,,1.0,,,1.0,,,,,,,,,,147.7,104.01,251.71,,,16.49,,,,,,,
1047614,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047614,Grif 9275,Capsicum chinense Jacq.,,9.0,3.0,3.0,5.0,2.0,1.0,2.0,3.0,0.0,5.0,4.0,2.0,7.0,3.0,,5.0,3.0,1.0,1.0,1.0,7.0,5.0,1.0,,,6.16,,8.3,2.94,7.0,5.0,7.0,,9.0,,9.0,,1.0,,,1.0,,,,,,,,,,143.56,39.94,183.5,,,,,,,,,,
1047615,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047615,Grif 9276,Capsicum chinense Jacq.,,9.0,3.0,1.0,5.0,2.0,1.0,2.0,2.0,0.0,1.0,4.0,1.0,7.0,5.0,,3.0,2.0,1.0,1.0,1.0,7.0,5.0,1.0,,,5.13,,6.1,2.15,7.0,5.0,9.0,,7.0,,9.0,,1.0,1.0,,1.0,,,,,,,,,,78.12,18.88,97.0,,,,,,,,,,
1047625,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047625,Grif 9277,Capsicum annuum L.,9.0,9.0,3.0,1.0,5.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,7.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,5.0,,,,6.19,,3.2,1.16,7.0,3.0,7.0,,7.0,,9.0,,,1.0,,1.0,,,,,,,,,,435.8,181.2,617.0,,,,,,,,,,
1047639,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047639,Grif 9279,Capsicum chinense Jacq.,,9.0,4.0,1.0,5.0,2.0,1.0,1.0,,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,9.0,5.0,1.0,,,,4.26,,2.2,1.07,,3.0,5.0,,,0.0,,,1.0,,,1.0,,,,,,,,,,411.79,245.79,657.58,,,25.346,,,,,,,
1047640,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047640,PI 653672,Capsicum chinense Jacq.,,9.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,5.0,1.0,2.0,5.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,,,,6.0,,,2.5,1.0,4.0,1.0,,5.0,,7.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047651,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047651,Grif 9281,Capsicum chinense Jacq.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,6.52,,6.0,1.95,,,,,,,,,,,,,,,,,,,,,,210.69,25.08,235.77,,,,,,,,,,
1047652,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047652,Grif 9282,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047663,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047663,Grif 9283,Capsicum frutescens L.,,7.0,3.0,,5.0,2.0,1.0,2.0,,0.0,9.0,1.0,2.0,2.0,,,1.0,5.0,1.0,1.0,7.0,3.0,7.0,,1.0,,6.0,,1.6,1.0,0.0,2.0,7.0,,9.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047664,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047664,Grif 9284,Capsicum annuum L. var. glabriusculum (Dunal) Heiser & Pickersgill,9.0,9.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,9.0,1.0,2.0,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,,1.0,1.5,,,0.7,3.0,3.0,9.0,,7.0,,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047674,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047674,PI 661075,Capsicum annuum L.,,9.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,9.0,4.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,9.0,7.0,1.0,,1.0,3.53,,1.9,1.63,9.0,3.0,9.0,,9.0,,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047675,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047675,Grif 9286,Capsicum annuum L. var. glabriusculum (Dunal) Heiser & Pickersgill,,7.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,9.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,,1.0,1.0,,,1.0,1.0,2.0,9.0,,9.0,,9.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047685,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047685,Grif 9287,Capsicum frutescens L.,,9.0,4.0,,,2.0,1.0,2.0,,0.0,1.0,,3.0,1.0,2.0,1.0,3.0,5.0,1.0,,5.0,9.0,1.0,1.0,,,2.0,,,0.5,1.0,4.0,5.0,,7.0,0.0,9.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047686,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047686,Grif 9288,Capsicum frutescens L.,,9.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,9.0,4.0,3.0,5.0,5.0,,3.0,2.0,1.0,1.0,1.0,1.0,7.0,,,1.0,1.5,,,1.0,0.0,2.0,9.0,,7.0,,9.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047695,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047695,Grif 9289,Capsicum chinense Jacq.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047696,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047696,Grif 9290,Capsicum annuum L.,9.0,5.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,5.0,1.0,9.0,,,,,,,,,,3.0,,,0.0,,,,,,1.0,,,,,,,,,,37.3,30.5,67.8,,,,,,,,,,
1047704,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047704,Grif 9291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047705,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047705,Grif 9292,Capsicum frutescens L.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.29,,0.6,0.85,,,,,,,,,,,,,,,,,,,,,,247.9,102.22,350.12,,,,,,,,,,
1047716,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047716,Grif 9293,Capsicum chinense Jacq.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,6.22,,10.6,2.82,,,,,,,,,,,,,,,,,,,,,,9.46,13.94,23.4,,,,,,,,,,
1047717,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047717,Grif 9294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
